index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
10,718,18,4,9,5,14,16,-2,21,2020,36,141
11,537,18,5,5,8,17,19,-2,20,2020,36,141
12,4907,18,5,5,8,16,22,-6,20,2020,36,141
13,9593,18,5,4,9,17,23,-6,19,2020,36,141
14,5280,18,4,6,8,12,24,-12,18,2020,36,141
15,711,18,3,7,8,11,16,-5,16,2020,36,141
16,5262,18,3,6,9,13,25,-12,15,2020,36,141
17,719,18,3,5,10,9,20,-11,14,2020,36,141
18,534,18,2,8,8,11,29,-18,14,2020,36,141
19,5254,18,2,7,9,14,27,-13,13,2020,36,141
20,722,18,3,4,11,10,26,-16,13,2020,36,141
21,716,18,2,5,11,16,35,-19,11,2020,36,141
22,732,18,2,4,12,9,22,-13,10,2020,36,141
1,798,18,9,5,4,17,13,4,32,2020,37,141
2,540,18,8,6,4,26,14,12,30,2020,37,141
3,723,18,9,2,7,22,19,3,29,2020,37,141
4,535,19,8,4,7,17,23,-6,28,2020,37,141
5,4906,18,7,6,5,21,22,-1,27,2020,37,141
6,799,19,8,1,10,17,20,-3,25,2020,37,141
7,731,19,6,6,7,15,15,0,24,2020,37,141
8,728,19,6,6,7,17,19,-2,24,2020,37,141
9,547,18,6,6,6,19,22,-3,24,2020,37,141
10,718,19,4,10,5,16,18,-2,22,2020,37,141
11,537,18,5,5,8,17,19,-2,20,2020,37,141
12,4907,19,5,5,9,16,24,-8,20,2020,37,141
13,711,19,4,7,8,12,16,-4,19,2020,37,141
14,9593,18,5,4,9,17,23,-6,19,2020,37,141
15,5280,19,4,7,8,12,24,-12,19,2020,37,141
16,5262,19,3,6,10,14,27,-13,15,2020,37,141
17,719,19,3,5,11,9,21,-12,14,2020,37,141
18,534,18,2,8,8,11,29,-18,14,2020,37,141
19,5254,18,2,7,9,14,27,-13,13,2020,37,141
20,722,18,3,4,11,10,26,-16,13,2020,37,141
21,732,19,2,5,12,11,24,-13,11,2020,37,141
22,716,18,2,5,11,16,35,-19,11,2020,37,141
1,798,19,9,6,4,18,14,4,33,2020,38,141
2,723,19,10,2,7,23,19,4,32,2020,38,141
3,540,19,8,7,4,26,14,12,31,2020,38,141
4,535,19,8,4,7,17,23,-6,28,2020,38,141
5,547,19,7,6,6,23,23,0,27,2020,38,141
6,4906,19,7,6,6,22,24,-2,27,2020,38,141
7,799,19,8,1,10,17,20,-3,25,2020,38,141
8,731,19,6,6,7,15,15,0,24,2020,38,141
9,728,19,6,6,7,17,19,-2,24,2020,38,141
10,718,19,4,10,5,16,18,-2,22,2020,38,141
11,537,19,5,6,8,18,20,-2,21,2020,38,141
12,4907,19,5,5,9,16,24,-8,20,2020,38,141
13,711,19,4,7,8,12,16,-4,19,2020,38,141
14,9593,19,5,4,10,18,25,-7,19,2020,38,141
15,5280,19,4,7,8,12,24,-12,19,2020,38,141
16,722,19,4,4,11,11,26,-15,16,2020,38,141
17,5262,19,3,6,10,14,27,-13,15,2020,38,141
18,534,19,2,9,8,11,29,-18,15,2020,38,141
19,719,19,3,5,11,9,21,-12,14,2020,38,141
20,5254,19,2,7,10,14,28,-14,13,2020,38,141
21,732,19,2,5,12,11,24,-13,11,2020,38,141
22,716,19,2,5,12,16,36,-20,11,2020,38,141
1,798,19,9,6,4,18,14,4,33,2020,39,141
2,723,19,10,2,7,23,19,4,32,2020,39,141
3,540,19,8,7,4,26,14,12,31,2020,39,141
4,535,20,8,4,8,17,24,-7,28,2020,39,141
5,547,19,7,6,6,23,23,0,27,2020,39,141
6,728,20,7,6,7,19,20,-1,27,2020,39,141
7,4906,19,7,6,6,22,24,-2,27,2020,39,141
8,799,20,8,1,11,18,22,-4,25,2020,39,141
9,731,20,6,6,8,15,16,-1,24,2020,39,141
10,4907,20,6,5,9,18,24,-6,23,2020,39,141
11,718,19,4,10,5,16,18,-2,22,2020,39,141
12,537,19,5,6,8,18,20,-2,21,2020,39,141
13,711,20,4,7,9,12,18,-6,19,2020,39,141
14,9593,19,5,4,10,18,25,-7,19,2020,39,141
15,5280,20,4,7,9,12,27,-15,19,2020,39,141
16,5262,20,4,6,10,16,27,-11,18,2020,39,141
17,719,20,4,5,11,11,21,-10,17,2020,39,141
18,722,20,4,5,11,12,27,-15,17,2020,39,141
19,534,19,2,9,8,11,29,-18,15,2020,39,141
20,732,20,3,5,12,13,24,-11,14,2020,39,141
21,5254,19,2,7,10,14,28,-14,13,2020,39,141
22,716,19,2,5,12,16,36,-20,11,2020,39,141
1,798,20,10,6,4,19,14,5,36,2020,40,141
2,540,20,9,7,4,30,15,15,34,2020,40,141
3,723,20,10,2,8,25,22,3,32,2020,40,141
4,547,20,8,6,6,24,23,1,30,2020,40,141
5,535,20,8,4,8,17,24,-7,28,2020,40,141
6,728,20,7,6,7,19,20,-1,27,2020,40,141
7,4906,20,7,6,7,22,25,-3,27,2020,40,141
8,799,20,8,1,11,18,22,-4,25,2020,40,141
9,731,20,6,6,8,15,16,-1,24,2020,40,141
10,4907,20,6,5,9,18,24,-6,23,2020,40,141
11,537,20,5,7,8,18,20,-2,22,2020,40,141
12,718,20,4,10,6,17,22,-5,22,2020,40,141
13,711,20,4,7,9,12,18,-6,19,2020,40,141
14,9593,20,5,4,11,18,27,-9,19,2020,40,141
15,5280,20,4,7,9,12,27,-15,19,2020,40,141
16,5262,20,4,6,10,16,27,-11,18,2020,40,141
17,719,20,4,5,11,11,21,-10,17,2020,40,141
18,722,20,4,5,11,12,27,-15,17,2020,40,141
19,534,20,2,9,9,11,30,-19,15,2020,40,141
20,732,20,3,5,12,13,24,-11,14,2020,40,141
21,5254,20,2,7,11,14,31,-17,13,2020,40,141
22,716,20,2,6,12,17,37,-20,12,2020,40,141
1,798,20,10,6,4,19,14,5,36,2020,41,141
2,540,20,9,7,4,30,15,15,34,2020,41,141
3,723,20,10,2,8,25,22,3,32,2020,41,141
4,547,20,8,6,6,24,23,1,30,2020,41,141
5,728,21,8,6,7,21,20,1,30,2020,41,141
6,535,21,8,4,9,17,25,-8,28,2020,41,141
7,4906,20,7,6,7,22,25,-3,27,2020,41,141
8,799,21,8,2,11,19,23,-4,26,2020,41,141
9,731,21,6,7,8,15,16,-1,25,2020,41,141
10,4907,21,6,5,10,18,26,-8,23,2020,41,141
11,537,20,5,7,8,18,20,-2,22,2020,41,141
12,718,20,4,10,6,17,22,-5,22,2020,41,141
13,711,21,4,7,10,12,19,-7,19,2020,41,141
14,9593,20,5,4,11,18,27,-9,19,2020,41,141
15,5280,21,4,7,10,13,29,-16,19,2020,41,141
16,719,21,4,6,11,12,22,-10,18,2020,41,141
17,5262,21,4,6,11,17,29,-12,18,2020,41,141
18,722,21,4,5,12,14,30,-16,17,2020,41,141
19,534,20,2,9,9,11,30,-19,15,2020,41,141
20,732,21,3,5,13,14,26,-12,14,2020,41,141
21,5254,20,2,7,11,14,31,-17,13,2020,41,141
22,716,20,2,6,12,17,37,-20,12,2020,41,141
1,798,21,10,7,4,21,16,5,37,2020,42,141
2,723,21,11,2,8,27,22,5,35,2020,42,141
3,540,21,9,7,5,30,16,14,34,2020,42,141
4,547,21,8,7,6,25,24,1,31,2020,42,141
5,728,21,8,6,7,21,20,1,30,2020,42,141
6,4906,21,8,6,7,24,26,-2,30,2020,42,141
7,535,21,8,4,9,17,25,-8,28,2020,42,141
8,799,21,8,2,11,19,23,-4,26,2020,42,141
9,537,21,6,7,8,23,20,3,25,2020,42,141
10,731,21,6,7,8,15,16,-1,25,2020,42,141
11,718,21,4,11,6,19,24,-5,23,2020,42,141
12,4907,21,6,5,10,18,26,-8,23,2020,42,141
13,9593,21,6,4,11,20,27,-7,22,2020,42,141
14,711,21,4,7,10,12,19,-7,19,2020,42,141
15,5280,21,4,7,10,13,29,-16,19,2020,42,141
16,719,21,4,6,11,12,22,-10,18,2020,42,141
17,5262,21,4,6,11,17,29,-12,18,2020,42,141
18,534,21,3,9,9,12,30,-18,18,2020,42,141
19,722,21,4,5,12,14,30,-16,17,2020,42,141
20,716,21,3,6,12,18,37,-19,15,2020,42,141
21,732,21,3,5,13,14,26,-12,14,2020,42,141
22,5254,21,2,7,12,14,34,-20,13,2020,42,141
1,723,1,1,0,0,3,1,2,3,2021,1,141
2,719,1,1,0,0,2,1,1,3,2021,1,141
3,9390,1,0,1,0,0,0,0,1,2021,1,141
4,716,1,0,1,0,2,2,0,1,2021,1,141
5,799,1,0,1,0,0,0,0,1,2021,1,141
6,720,1,0,1,0,1,1,0,1,2021,1,141
7,711,1,0,0,1,0,1,-1,0,2021,1,141
8,9580,1,0,0,1,0,1,-1,0,2021,1,141
9,537,1,0,0,1,0,1,-1,0,2021,1,141
10,9380,1,0,0,1,0,2,-2,0,2021,1,141
11,545,1,0,0,1,0,2,-2,0,2021,1,141
1,723,1,1,0,0,3,1,2,3,2021,2,141
2,4906,1,1,0,0,2,0,2,3,2021,2,141
3,4907,1,1,0,0,1,0,1,3,2021,2,141
4,719,1,1,0,0,2,1,1,3,2021,2,141
5,9390,1,0,1,0,0,0,0,1,2021,2,141
6,534,1,0,1,0,0,0,0,1,2021,2,141
7,716,1,0,1,0,2,2,0,1,2021,2,141
8,535,1,0,1,0,2,2,0,1,2021,2,141
9,799,1,0,1,0,0,0,0,1,2021,2,141
10,9585,1,0,1,0,0,0,0,1,2021,2,141
11,731,1,0,1,0,0,0,0,1,2021,2,141
12,720,1,0,1,0,1,1,0,1,2021,2,141
13,9580,2,0,1,1,0,1,-1,1,2021,2,141
14,711,1,0,0,1,0,1,-1,0,2021,2,141
15,537,1,0,0,1,0,1,-1,0,2021,2,141
16,718,1,0,0,1,1,2,-1,0,2021,2,141
17,545,1,0,0,1,0,2,-2,0,2021,2,141
18,5262,1,0,0,1,0,2,-2,0,2021,2,141
19,732,1,0,0,1,0,2,-2,0,2021,2,141
20,9380,2,0,0,2,0,4,-4,0,2021,2,141
1,4906,2,1,1,0,2,0,2,4,2021,3,141
2,720,2,1,1,0,3,1,2,4,2021,3,141
3,9390,2,1,1,0,2,1,1,4,2021,3,141
4,719,2,1,1,0,2,1,1,4,2021,3,141
5,723,2,1,0,1,4,3,1,3,2021,3,141
6,4907,1,1,0,0,1,0,1,3,2021,3,141
7,545,2,1,0,1,1,2,-1,3,2021,3,141
8,5262,2,1,0,1,1,2,-1,3,2021,3,141
9,534,1,0,1,0,0,0,0,1,2021,3,141
10,716,1,0,1,0,2,2,0,1,2021,3,141
11,535,1,0,1,0,2,2,0,1,2021,3,141
12,9585,1,0,1,0,0,0,0,1,2021,3,141
13,731,1,0,1,0,0,0,0,1,2021,3,141
14,9580,2,0,1,1,0,1,-1,1,2021,3,141
15,799,2,0,1,1,1,2,-1,1,2021,3,141
16,547,1,0,0,1,1,2,-1,0,2021,3,141
17,726,1,0,0,1,1,2,-1,0,2021,3,141
18,537,1,0,0,1,0,1,-1,0,2021,3,141
19,718,1,0,0,1,1,2,-1,0,2021,3,141
20,711,2,0,0,2,0,2,-2,0,2021,3,141
21,732,1,0,0,1,0,2,-2,0,2021,3,141
22,9380,2,0,0,2,0,4,-4,0,2021,3,141
1,4906,2,1,1,0,2,0,2,4,2021,4,141
2,9390,2,1,1,0,2,1,1,4,2021,4,141
3,731,2,1,1,0,2,1,1,4,2021,4,141
4,719,2,1,1,0,2,1,1,4,2021,4,141
5,720,3,1,1,1,3,4,-1,4,2021,4,141
6,723,2,1,0,1,4,3,1,3,2021,4,141
7,718,2,1,0,1,3,3,0,3,2021,4,141
8,545,2,1,0,1,1,2,-1,3,2021,4,141
9,5262,2,1,0,1,1,2,-1,3,2021,4,141
10,4907,2,1,0,1,1,2,-1,3,2021,4,141
11,732,2,1,0,1,2,3,-1,3,2021,4,141
12,716,2,0,2,0,3,3,0,2,2021,4,141
13,9580,2,0,1,1,0,1,-1,1,2021,4,141
14,537,2,0,1,1,1,2,-1,1,2021,4,141
15,799,2,0,1,1,1,2,-1,1,2021,4,141
16,9585,2,0,1,1,0,1,-1,1,2021,4,141
17,534,2,0,1,1,2,4,-2,1,2021,4,141
18,535,2,0,1,1,2,4,-2,1,2021,4,141
19,9380,3,0,1,2,1,5,-4,1,2021,4,141
20,547,1,0,0,1,1,2,-1,0,2021,4,141
21,726,1,0,0,1,1,2,-1,0,2021,4,141
22,711,2,0,0,2,0,2,-2,0,2021,4,141
1,719,3,2,1,0,4,1,3,7,2021,5,141
2,545,3,2,0,1,4,4,0,6,2021,5,141
3,9390,3,1,2,0,3,2,1,5,2021,5,141
4,4906,2,1,1,0,2,0,2,4,2021,5,141
5,731,2,1,1,0,2,1,1,4,2021,5,141
6,720,3,1,1,1,3,4,-1,4,2021,5,141
7,732,3,1,1,1,3,4,-1,4,2021,5,141
8,711,3,1,0,2,3,3,0,3,2021,5,141
9,723,3,1,0,2,4,4,0,3,2021,5,141
10,718,2,1,0,1,3,3,0,3,2021,5,141
11,4907,2,1,0,1,1,2,-1,3,2021,5,141
12,5262,3,1,0,2,1,4,-3,3,2021,5,141
13,716,2,0,2,0,3,3,0,2,2021,5,141
14,9580,3,0,2,1,2,3,-1,2,2021,5,141
15,799,2,0,1,1,1,2,-1,1,2021,5,141
16,9585,2,0,1,1,0,1,-1,1,2021,5,141
17,534,2,0,1,1,2,4,-2,1,2021,5,141
18,537,3,0,1,2,2,4,-2,1,2021,5,141
19,535,2,0,1,1,2,4,-2,1,2021,5,141
20,9380,3,0,1,2,1,5,-4,1,2021,5,141
21,726,2,0,0,2,3,5,-2,0,2021,5,141
22,547,2,0,0,2,1,4,-3,0,2021,5,141
1,719,3,2,1,0,4,1,3,7,2021,6,141
2,723,4,2,0,2,8,4,4,6,2021,6,141
3,545,3,2,0,1,4,4,0,6,2021,6,141
4,4906,3,1,2,0,2,0,2,5,2021,6,141
5,9390,3,1,2,0,3,2,1,5,2021,6,141
6,799,3,1,1,1,3,3,0,4,2021,6,141
7,718,3,1,1,1,4,4,0,4,2021,6,141
8,731,3,1,1,1,4,4,0,4,2021,6,141
9,732,3,1,1,1,3,4,-1,4,2021,6,141
10,720,4,1,1,2,3,5,-2,4,2021,6,141
11,711,3,1,0,2,3,3,0,3,2021,6,141
12,4907,2,1,0,1,1,2,-1,3,2021,6,141
13,5262,3,1,0,2,1,4,-3,3,2021,6,141
14,9580,3,0,2,1,2,3,-1,2,2021,6,141
15,716,3,0,2,1,4,5,-1,2,2021,6,141
16,9585,3,0,2,1,1,2,-1,2,2021,6,141
17,534,3,0,2,1,2,4,-2,2,2021,6,141
18,537,3,0,1,2,2,4,-2,1,2021,6,141
19,9380,4,0,1,3,1,6,-5,1,2021,6,141
20,535,3,0,1,2,2,8,-6,1,2021,6,141
21,726,2,0,0,2,3,5,-2,0,2021,6,141
22,547,2,0,0,2,1,4,-3,0,2021,6,141
1,719,4,2,1,1,5,4,1,7,2021,7,141
2,545,4,2,1,1,5,5,0,7,2021,7,141
3,723,4,2,0,2,8,4,4,6,2021,7,141
4,4906,3,1,2,0,2,0,2,5,2021,7,141
5,9390,3,1,2,0,3,2,1,5,2021,7,141
6,732,4,1,2,1,4,5,-1,5,2021,7,141
7,799,3,1,1,1,3,3,0,4,2021,7,141
8,718,3,1,1,1,4,4,0,4,2021,7,141
9,731,3,1,1,1,4,4,0,4,2021,7,141
10,537,4,1,1,2,4,5,-1,4,2021,7,141
11,720,4,1,1,2,3,5,-2,4,2021,7,141
12,726,3,1,0,2,5,5,0,3,2021,7,141
13,711,4,1,0,3,3,5,-2,3,2021,7,141
14,4907,3,1,0,2,2,4,-2,3,2021,7,141
15,5262,4,1,0,3,2,6,-4,3,2021,7,141
16,716,3,0,2,1,4,5,-1,2,2021,7,141
17,9585,3,0,2,1,1,2,-1,2,2021,7,141
18,534,3,0,2,1,2,4,-2,2,2021,7,141
19,9580,4,0,2,2,2,5,-3,2,2021,7,141
20,547,3,0,1,2,1,4,-3,1,2021,7,141
21,9380,4,0,1,3,1,6,-5,1,2021,7,141
22,535,4,0,1,3,3,10,-7,1,2021,7,141
1,719,5,3,1,1,7,5,2,10,2021,8,141
2,723,5,3,0,2,10,5,5,9,2021,8,141
3,545,4,2,1,1,5,5,0,7,2021,8,141
4,9585,4,1,2,1,5,3,2,5,2021,8,141
5,4906,4,1,2,1,2,1,1,5,2021,8,141
6,718,4,1,2,1,4,4,0,5,2021,8,141
7,731,4,1,2,1,5,5,0,5,2021,8,141
8,9390,4,1,2,1,4,5,-1,5,2021,8,141
9,732,4,1,2,1,4,5,-1,5,2021,8,141
10,720,5,1,2,2,5,7,-2,5,2021,8,141
11,537,4,1,1,2,4,5,-1,4,2021,8,141
12,799,4,1,1,2,3,4,-1,4,2021,8,141
13,726,3,1,0,2,5,5,0,3,2021,8,141
14,716,4,0,3,1,5,6,-1,3,2021,8,141
15,711,4,1,0,3,3,5,-2,3,2021,8,141
16,4907,3,1,0,2,2,4,-2,3,2021,8,141
17,5262,5,1,0,4,3,10,-7,3,2021,8,141
18,534,3,0,2,1,2,4,-2,2,2021,8,141
19,9580,4,0,2,2,2,5,-3,2,2021,8,141
20,547,3,0,1,2,1,4,-3,1,2021,8,141
21,9380,4,0,1,3,1,6,-5,1,2021,8,141
22,535,4,0,1,3,3,10,-7,1,2021,8,141
1,719,5,3,1,1,7,5,2,10,2021,9,141
2,723,5,3,0,2,10,5,5,9,2021,9,141
3,545,5,2,2,1,8,8,0,8,2021,9,141
4,731,5,1,3,1,6,6,0,6,2021,9,141
5,9585,4,1,2,1,5,3,2,5,2021,9,141
6,4906,4,1,2,1,2,1,1,5,2021,9,141
7,718,4,1,2,1,4,4,0,5,2021,9,141
8,732,4,1,2,1,4,5,-1,5,2021,9,141
9,720,5,1,2,2,5,7,-2,5,2021,9,141
10,9390,5,1,2,2,5,10,-5,5,2021,9,141
11,726,4,1,1,2,5,5,0,4,2021,9,141
12,799,4,1,1,2,3,4,-1,4,2021,9,141
13,537,5,1,1,3,5,7,-2,4,2021,9,141
14,4907,4,1,1,2,3,5,-2,4,2021,9,141
15,716,4,0,3,1,5,6,-1,3,2021,9,141
16,711,4,1,0,3,3,5,-2,3,2021,9,141
17,534,4,0,3,1,3,5,-2,3,2021,9,141
18,5262,5,1,0,4,3,10,-7,3,2021,9,141
19,9580,5,0,2,3,2,6,-4,2,2021,9,141
20,535,5,0,2,3,4,11,-7,2,2021,9,141
21,547,4,0,1,3,1,5,-4,1,2021,9,141
22,9380,5,0,1,4,2,8,-6,1,2021,9,141
1,719,6,3,1,2,8,7,1,10,2021,10,141
2,723,6,3,0,3,10,6,4,9,2021,10,141
3,545,5,2,2,1,8,8,0,8,2021,10,141
4,720,6,2,2,2,7,7,0,8,2021,10,141
5,726,5,2,1,2,8,6,2,7,2021,10,141
6,799,5,2,1,2,5,4,1,7,2021,10,141
7,4906,5,1,3,1,2,1,1,6,2021,10,141
8,718,5,1,3,1,5,5,0,6,2021,10,141
9,731,5,1,3,1,6,6,0,6,2021,10,141
10,732,5,1,3,1,5,6,-1,6,2021,10,141
11,5262,6,2,0,4,6,12,-6,6,2021,10,141
12,9585,4,1,2,1,5,3,2,5,2021,10,141
13,9390,5,1,2,2,5,10,-5,5,2021,10,141
14,716,5,0,4,1,6,7,-1,4,2021,10,141
15,537,5,1,1,3,5,7,-2,4,2021,10,141
16,4907,4,1,1,2,3,5,-2,4,2021,10,141
17,534,4,0,3,1,3,5,-2,3,2021,10,141
18,711,5,1,0,4,3,6,-3,3,2021,10,141
19,9580,5,0,2,3,2,6,-4,2,2021,10,141
20,535,5,0,2,3,4,11,-7,2,2021,10,141
21,547,4,0,1,3,1,5,-4,1,2021,10,141
22,9380,5,0,1,4,2,8,-6,1,2021,10,141
1,545,6,3,2,1,9,8,1,11,2021,11,141
2,719,6,3,1,2,8,7,1,10,2021,11,141
3,723,6,3,0,3,10,6,4,9,2021,11,141
4,720,6,2,2,2,7,7,0,8,2021,11,141
5,726,5,2,1,2,8,6,2,7,2021,11,141
6,799,5,2,1,2,5,4,1,7,2021,11,141
7,4906,5,1,3,1,2,1,1,6,2021,11,141
8,718,5,1,3,1,5,5,0,6,2021,11,141
9,731,6,1,3,2,6,7,-1,6,2021,11,141
10,732,5,1,3,1,5,6,-1,6,2021,11,141
11,9390,6,1,3,2,6,11,-5,6,2021,11,141
12,5262,6,2,0,4,6,12,-6,6,2021,11,141
13,9585,5,1,2,2,6,6,0,5,2021,11,141
14,9580,6,1,2,3,5,7,-2,5,2021,11,141
15,537,6,1,2,3,8,10,-2,5,2021,11,141
16,4907,5,1,2,2,4,6,-2,5,2021,11,141
17,716,5,0,4,1,6,7,-1,4,2021,11,141
18,547,5,1,1,3,3,6,-3,4,2021,11,141
19,711,5,1,0,4,3,6,-3,3,2021,11,141
20,534,5,0,3,2,3,7,-4,3,2021,11,141
21,535,6,0,3,3,4,11,-7,3,2021,11,141
22,9380,6,0,2,4,2,8,-6,2,2021,11,141
1,719,7,4,1,2,10,8,2,13,2021,12,141
2,723,7,4,0,3,14,7,7,12,2021,12,141
3,545,6,3,2,1,9,8,1,11,2021,12,141
4,720,7,3,2,2,9,8,1,11,2021,12,141
5,718,6,2,3,1,7,6,1,9,2021,12,141
6,9585,6,2,2,2,8,7,1,8,2021,12,141
7,799,5,2,1,2,5,4,1,7,2021,12,141
8,726,6,2,1,3,9,9,0,7,2021,12,141
9,732,6,1,4,1,6,7,-1,7,2021,12,141
10,4906,6,1,3,2,3,4,-1,6,2021,12,141
11,731,6,1,3,2,6,7,-1,6,2021,12,141
12,9390,6,1,3,2,6,11,-5,6,2021,12,141
13,5262,7,2,0,5,7,14,-7,6,2021,12,141
14,9580,6,1,2,3,5,7,-2,5,2021,12,141
15,537,6,1,2,3,8,10,-2,5,2021,12,141
16,4907,5,1,2,2,4,6,-2,5,2021,12,141
17,716,6,0,4,2,6,8,-2,4,2021,12,141
18,547,5,1,1,3,3,6,-3,4,2021,12,141
19,534,5,0,3,2,3,7,-4,3,2021,12,141
20,711,6,1,0,5,3,9,-6,3,2021,12,141
21,535,6,0,3,3,4,11,-7,3,2021,12,141
22,9380,6,0,2,4,2,8,-6,2,2021,12,141
1,719,7,4,1,2,10,8,2,13,2021,13,141
2,723,7,4,0,3,14,7,7,12,2021,13,141
3,720,7,3,2,2,9,8,1,11,2021,13,141
4,545,7,3,2,2,9,10,-1,11,2021,13,141
5,718,6,2,3,1,7,6,1,9,2021,13,141
6,9390,7,2,3,2,8,11,-3,9,2021,13,141
7,799,6,2,2,2,6,5,1,8,2021,13,141
8,9585,6,2,2,2,8,7,1,8,2021,13,141
9,4907,6,2,2,2,5,6,-1,8,2021,13,141
10,726,6,2,1,3,9,9,0,7,2021,13,141
11,731,7,1,4,2,7,8,-1,7,2021,13,141
12,732,6,1,4,1,6,7,-1,7,2021,13,141
13,547,6,2,1,3,5,7,-2,7,2021,13,141
14,4906,6,1,3,2,3,4,-1,6,2021,13,141
15,534,6,1,3,2,4,7,-3,6,2021,13,141
16,5262,7,2,0,5,7,14,-7,6,2021,13,141
17,537,7,1,2,4,8,11,-3,5,2021,13,141
18,9580,7,1,2,4,5,11,-6,5,2021,13,141
19,716,6,0,4,2,6,8,-2,4,2021,13,141
20,711,6,1,0,5,3,9,-6,3,2021,13,141
21,9380,7,0,3,4,3,9,-6,3,2021,13,141
22,535,7,0,3,4,5,13,-8,3,2021,13,141
1,723,8,5,0,3,15,7,8,15,2021,14,141
2,719,8,4,2,2,10,8,2,14,2021,14,141
3,545,7,3,2,2,9,10,-1,11,2021,14,141
4,720,8,3,2,3,10,12,-2,11,2021,14,141
5,732,7,2,4,1,7,7,0,10,2021,14,141
6,718,7,2,3,2,7,7,0,9,2021,14,141
7,9390,7,2,3,2,8,11,-3,9,2021,14,141
8,799,6,2,2,2,6,5,1,8,2021,14,141
9,726,7,2,2,3,10,10,0,8,2021,14,141
10,9585,7,2,2,3,9,9,0,8,2021,14,141
11,4907,6,2,2,2,5,6,-1,8,2021,14,141
12,731,7,1,4,2,7,8,-1,7,2021,14,141
13,547,6,2,1,3,5,7,-2,7,2021,14,141
14,5262,8,2,1,5,8,15,-7,7,2021,14,141
15,4906,7,1,3,3,4,6,-2,6,2021,14,141
16,534,6,1,3,2,4,7,-3,6,2021,14,141
17,537,7,1,2,4,8,11,-3,5,2021,14,141
18,9580,7,1,2,4,5,11,-6,5,2021,14,141
19,716,7,0,4,3,8,11,-3,4,2021,14,141
20,9380,7,0,3,4,3,9,-6,3,2021,14,141
21,711,7,1,0,6,4,12,-8,3,2021,14,141
22,535,7,0,3,4,5,13,-8,3,2021,14,141
1,723,8,5,0,3,15,7,8,15,2021,15,141
2,719,8,4,2,2,10,8,2,14,2021,15,141
3,545,8,3,3,2,9,10,-1,12,2021,15,141
4,9390,8,3,3,2,9,11,-2,12,2021,15,141
5,4907,7,3,2,2,7,7,0,11,2021,15,141
6,720,8,3,2,3,10,12,-2,11,2021,15,141
7,732,7,2,4,1,7,7,0,10,2021,15,141
8,718,7,2,3,2,7,7,0,9,2021,15,141
9,726,7,2,2,3,10,10,0,8,2021,15,141
10,9585,7,2,2,3,9,9,0,8,2021,15,141
11,537,8,2,2,4,10,11,-1,8,2021,15,141
12,799,7,2,2,3,7,8,-1,8,2021,15,141
13,547,7,2,1,4,6,9,-3,7,2021,15,141
14,534,7,1,4,2,5,8,-3,7,2021,15,141
15,731,8,1,4,3,7,10,-3,7,2021,15,141
16,5262,8,2,1,5,8,15,-7,7,2021,15,141
17,4906,7,1,3,3,4,6,-2,6,2021,15,141
18,9580,8,1,2,5,5,13,-8,5,2021,15,141
19,716,7,0,4,3,8,11,-3,4,2021,15,141
20,9380,8,0,4,4,5,11,-6,4,2021,15,141
21,711,7,1,0,6,4,12,-8,3,2021,15,141
22,535,8,0,3,5,6,16,-10,3,2021,15,141
1,723,9,6,0,3,16,7,9,18,2021,16,141
2,719,9,4,2,3,10,9,1,14,2021,16,141
3,732,8,3,4,1,10,9,1,13,2021,16,141
4,545,8,3,3,2,9,10,-1,12,2021,16,141
5,9390,8,3,3,2,9,11,-2,12,2021,16,141
6,726,8,3,2,3,11,10,1,11,2021,16,141
7,9585,8,3,2,3,10,9,1,11,2021,16,141
8,4907,8,3,2,3,7,8,-1,11,2021,16,141
9,720,8,3,2,3,10,12,-2,11,2021,16,141
10,718,8,2,4,2,7,7,0,10,2021,16,141
11,537,8,2,2,4,10,11,-1,8,2021,16,141
12,799,7,2,2,3,7,8,-1,8,2021,16,141
13,716,8,1,4,3,11,12,-1,7,2021,16,141
14,547,7,2,1,4,6,9,-3,7,2021,16,141
15,534,7,1,4,2,5,8,-3,7,2021,16,141
16,731,8,1,4,3,7,10,-3,7,2021,16,141
17,5262,9,2,1,6,8,17,-9,7,2021,16,141
18,4906,8,1,3,4,4,9,-5,6,2021,16,141
19,9580,8,1,2,5,5,13,-8,5,2021,16,141
20,9380,8,0,4,4,5,11,-6,4,2021,16,141
21,711,8,1,0,7,5,14,-9,3,2021,16,141
22,535,8,0,3,5,6,16,-10,3,2021,16,141
1,723,9,6,0,3,16,7,9,18,2021,17,141
2,719,9,4,2,3,10,9,1,14,2021,17,141
3,732,8,3,4,1,10,9,1,13,2021,17,141
4,545,9,3,4,2,11,12,-1,13,2021,17,141
5,9390,9,3,4,2,9,11,-2,13,2021,17,141
6,726,8,3,2,3,11,10,1,11,2021,17,141
7,537,9,3,2,4,12,11,1,11,2021,17,141
8,9585,8,3,2,3,10,9,1,11,2021,17,141
9,4907,8,3,2,3,7,8,-1,11,2021,17,141
10,720,9,3,2,4,11,15,-4,11,2021,17,141
11,718,8,2,4,2,7,7,0,10,2021,17,141
12,547,8,3,1,4,8,10,-2,10,2021,17,141
13,799,8,2,3,3,8,9,-1,9,2021,17,141
14,716,8,1,4,3,11,12,-1,7,2021,17,141
15,534,8,1,4,3,6,10,-4,7,2021,17,141
